id,name,lat,lon
3647,Pembina Municipal Airport,48.9425010681,-97.2407989502
3648,Polk Army Air Field,31.0447998,-93.1917038
3649,Eielson Air Force Base,64.66570282,-147.102005
3650,Range Regional Airport,47.38660049,-92.83899689
3651,Angelina County Airport,31.2339992523,-94.75
3652,Midland International Airport,31.9424991607666,-102.2020034790039
3653,Austin Straubel International Airport,44.48509979248047,-88.12960052490234
3654,Ardmore Municipal Airport,34.30301,-97.0196342
3655,Mc Guire Air Force Base,40.0155983,-74.59169769
3656,Cherry Point MCAS /Cunningham Field/,34.90090179,-76.88069916
3657,Emanuel County Airport,32.609100341796875,-82.36990356445312
3658,Augusta Regional At Bush Field,33.36989974975586,-81.9645004272461
3659,Sloulin Field International Airport,48.177898407,-103.641998291
3660,Bill & Hillary Clinton National Airport/Adams Field,34.729400634799994,-92.2242965698
3661,Stewart International Airport,41.50410079956055,-74.10479736328125
3662,Baudette International Airport,48.7284011841,-94.612197876
3663,Sacramento Executive Airport,38.5125007629,-121.492996216
3664,Homer Airport,59.645599365234375,-151.4770050048828
3665,Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129
3666,Dobbins Air Reserve Base,33.91540146,-84.51629639
3667,Fairchild Air Force Base,47.6151008606,-117.65599823
3668,Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095
3669,Tyndall Air Force Base,30.0695991516,-85.57540130619999
3670,Dallas Fort Worth International Airport,32.896801,-97.038002
3671,Melbourne International Airport,28.102800369262695,-80.64530181884766
3672,McChord Air Force Base,47.1376991272,-122.475997925
3673,Austin Bergstrom International Airport,30.194499969482422,-97.6698989868164
3674,Rickenbacker International Airport,39.813801,-82.927803
3675,Sawyer International Airport,46.353599548300004,-87.395401001
3676,McGhee Tyson Airport,35.81100082,-83.9940033
3677,Hood Army Air Field,31.138700485199998,-97.71450042720001
3678,St Louis Lambert International Airport,38.748697,-90.370003
3679,Millville Municipal Airport,39.367802,-75.072197
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898
3681,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199
3682,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101
3683,Castle Airport,37.38050079,-120.5680008
3684,Mc Clellan Airfield,38.66759872,-121.401001
3685,Gerald R. Ford International Airport,42.88079834,-85.52279663
3686,Winkler County Airport,31.779600143399996,-103.200996399
3687,Fresno Yosemite International Airport,36.77619934082031,-119.71800231933594
3688,Vero Beach Regional Airport,27.6556,-80.417901
3689,Imperial County Airport,32.834201812699995,-115.57900238
3690,Nashville International Airport,36.1245002746582,-86.6781997680664
3691,Laredo International Airport,27.543800354003906,-99.46160125732422
3692,Elmendorf Air Force Base,61.250999450683594,-149.8070068359375
3693,Ralph Wien Memorial Airport,66.88469696,-162.598999
3694,Altoona Blair County Airport,40.29639816,-78.31999969
3695,Dyess Air Force Base,32.4207992554,-99.854598999
3696,South Arkansas Regional At Goodwin Field,33.22100067138672,-92.81330108642578
3697,La Guardia Airport,40.77719879,-73.87259674
3698,Tallahassee Regional Airport,30.396499633789062,-84.35030364990234
3699,Dupage Airport,41.90779877,-88.24859619
3700,Waco Regional Airport,31.611299514770508,-97.23049926757812
3701,Augusta State Airport,44.320598602299995,-69.7973022461
3702,Hillsboro Municipal Airport,32.08349991,-97.09719849
3703,Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603
3704,McKellar-Sipes Regional Airport,35.599899,-88.915604
3705,Molokai Airport,21.15290069580078,-157.0959930419922
3706,Godman Army Air Field,37.907100677500004,-85.9720993042
3707,New River MCAS /H/ /Mccutcheon Fld/ Airport,34.70840073,-77.43969727
3708,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562
3709,Calexico International Airport,32.6694984436,-115.513000488
3710,Chico Municipal Airport,39.79539871,-121.8580017
3711,Burlington International Airport,44.471900939899996,-73.15329742429999
3712,Jacksonville International Airport,30.49410057067871,-81.68789672851562
3713,Durango La Plata County Airport,37.1515007019,-107.753997803
3714,Washington Dulles International Airport,38.94449997,-77.45580292
3715,Easterwood Field,30.58860016,-96.36380005
3716,Felts Field,47.682800292969,-117.32299804688
3717,General Mitchell International Airport,42.947200775146484,-87.89659881591797
3718,Abilene Regional Airport,32.4113006592,-99.68190002440001
3719,Columbia Regional Airport,38.81809997558594,-92.21959686279297
3720,Portland International Airport,45.58869934,-122.5979996
3721,Dade Collier Training and Transition Airport,25.861799240112,-80.897003173828
3722,Palm Beach International Airport,26.68320083618164,-80.09559631347656
3723,Fort Worth Meacham International Airport,32.819801,-97.362396
3724,Ogdensburg International Airport,44.6819000244,-75.46549987790002
3725,Cape Cod Coast Guard Air Station,41.6584014893,-70.5214004517
3726,Boeing Field King County International Airport,47.529998779296875,-122.302001953125
3727,Lackland Air Force Base,29.38419914,-98.58110046
3728,Daniel K Inouye International Airport,21.32062,-157.924228
3729,Des Moines International Airport,41.534000396728516,-93.66310119628906
3730,Coastal Carolina Regional Airport,35.0730018616,-77.04290008539999
3731,San Diego International Airport,32.7336006165,-117.190002441
3732,Monroe Regional Airport,32.51089859008789,-92.0376968383789
3733,Shaw Air Force Base,33.97269821,-80.47059631
3734,Ontario International Airport,34.055999755859375,-117.60099792480469
3735,Majors Airport,33.0677986145,-96.0652999878
3736,Roswell International Air Center Airport,33.30160140991211,-104.53099822998047
3737,Coleman A. Young Municipal Airport,42.40919876,-83.00990295
3738,Brownsville South Padre Island International Airport,25.90679931640625,-97.4259033203125
3739,Dothan Regional Airport,31.321300506591797,-85.44960021972656
3740,Cape May County Airport,39.008499145500004,-74.9083023071
3741,Fallon Naval Air Station,39.41659927,-118.7009964
3742,Selfridge Air National Guard Base Airport,42.613463,-82.836919
3743,Four Corners Regional Airport,36.741199493399996,-108.230003357
3744,Corpus Christi International Airport,27.77039909362793,-97.5011978149414
3745,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039
3746,Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381
3747,Chicago Midway International Airport,41.785999,-87.752403
3748,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001
3749,Lea County Regional Airport,32.6875,-103.2170029
3750,Northeast Philadelphia Airport,40.081902,-75.010597
3751,Denver International Airport,39.861698150635,-104.672996521
3752,Philadelphia International Airport,39.87189865112305,-75.24109649658203
3753,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941
3754,Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312
3755,Truth Or Consequences Municipal Airport,33.2369003296,-107.272003174
3756,Palmdale Regional/USAF Plant 42 Airport,34.62939835,-118.0849991
3757,Randolph Air Force Base,29.52969933,-98.27890015
3758,El Centro NAF Airport (Vraciu Field),32.829201,-115.671996
3759,John Glenn Columbus International Airport,39.998001,-82.891899
3760,Drake Field,36.00510025024414,-94.17009735107422
3761,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879
3762,Princeton Municipal Airport,45.55989838,-93.60820007
3763,Wright-Patterson Air Force Base,39.8260993958,-84.0483016968
3764,Edward G. Pitka Sr Airport,64.73619843,-156.9369965
3765,Chandler Municipal Airport,33.2691,-111.810997
3766,Mineral Wells Airport,32.7816009521,-98.0602035522
3767,Mc Connell Air Force Base,37.62189865,-97.26820374
3768,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366
3769,Beaufort County Airport,32.4122009277,-80.6343994141
3770,Texarkana Regional Webb Field,33.45370101928711,-93.99099731445312
3771,Plattsburgh International Airport,44.650901794433594,-73.46810150146484
3772,Phillips Army Air Field,39.466202,-76.1688
3773,Tucumcari Municipal Airport,35.182800293,-103.602996826
3774,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562
3775,Robert Gray  Army Air Field Airport,31.067199707,-97.82890319820001
3776,Black Rock Airport,35.08319854736328,-108.79199981689453
3777,Bellingham International Airport,48.79280090332031,-122.53800201416016
3778,Millington-Memphis Airport,35.356701,-89.8703
3779,Elkins-Randolph Co-Jennings Randolph Field,38.88940048,-79.85710144
3780,Hartford Brainard Airport,41.736698150635,-72.649398803711
3781,North Central State Airport,41.9207992554,-71.49140167239999
3782,Mobile Regional Airport,30.691200256348,-88.242797851562
3783,Moffett Federal Airfield,37.4161,-122.049004
3784,Santa Fe Municipal Airport,35.617099762,-106.088996887
3785,Barking Sands Airport,22.022800445599998,-159.785003662
3786,Beauregard Regional Airport,30.8316993713,-93.33989715579999
3787,Bradshaw Army Airfield,19.760099411,-155.554000854
3788,Nogales International Airport,31.4177,-110.848
3789,Mac Dill Air Force Base,27.84930038,-82.52120209
3790,Scott AFB/Midamerica Airport,38.5452,-89.835197
3791,Opa-locka Executive Airport,25.907,-80.278397
3792,Del Rio International Airport,29.3742008209,-100.927001953
3793,Southwest Florida International Airport,26.53619956970215,-81.75520324707031
3794,King Salmon Airport,58.67679977,-156.6490021
3795,Muir Army Air Field (Fort Indiantown Gap) Airport,40.434799,-76.569397
3796,Kapalua Airport,20.962900161743164,-156.67300415039062
3797,John F Kennedy International Airport,40.63980103,-73.77890015
3798,Homestead ARB Airport,25.48859978,-80.38359833
3799,Riverside Municipal Airport,33.95190048,-117.4449997
3800,Sherman Army Air Field,39.3683013916,-94.9147033691
3801,Wallops Flight Facility Airport,37.9402008057,-75.4664001465
3802,Holloman Air Force Base,32.8525009155,-106.107002258
3803,Willow Grove Naval Air Station/Joint Reserve Base,40.19979858,-75.14820099
3804,Cheyenne Regional Jerry Olson Field,41.15570068,-104.8119965
3805,Stockton Metropolitan Airport,37.894199371338,-121.2379989624
3806,Charleston Air Force Base-International Airport,32.89860153,-80.04049683
3807,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922
3808,Ketchikan International Airport,55.35559845,-131.7140045
3809,Willow Run Airport,42.23789978,-83.53040314
3810,Vandenberg Air Force Base,34.7373008728,-120.583999634
3811,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189
3812,Lakehurst Maxfield Field Airport,40.03329849,-74.353302
3813,Eareckson Air Station,52.71229935,174.1139984
3814,Nellis Air Force Base,36.2361984253,-115.033996582
3815,March ARB Airport,33.880699,-117.259003
3816,Modesto City Co-Harry Sham Field,37.62580109,-120.9540024
3817,Sacramento International Airport,38.69540023803711,-121.59100341796875
3818,Waukegan National Airport,42.422199249268,-87.867897033691
3819,City of Colorado Springs Municipal Airport,38.805801,-104.700996
3820,Buffalo Niagara International Airport,42.94049835,-78.73220062
3821,Griffing Sandusky Airport,41.4333992004,-82.6522979736
3822,Snohomish County (Paine Field) Airport,47.90629959,-122.2819977
3823,Mountain Home Air Force Base,43.043598,-115.872002
3824,Cedar City Regional Airport,37.70100021362305,-113.0989990234375
3825,Bradley International Airport,41.9388999939,-72.68319702149999
3826,Mc Allen Miller International Airport,26.17580032,-98.23860168
3827,Norfolk Naval Station (Chambers Field),36.937599,-76.289299
3828,Westover ARB/Metropolitan Airport,42.19400024,-72.53479767
3829,Lubbock Preston Smith International Airport,33.663601,-101.822998
3830,Chicago O'Hare International Airport,41.9786,-87.9048
3831,Boca Raton Airport,26.3784999847,-80.1076965332
3832,Fairbanks International Airport,64.81510162,-147.8560028
3833,Quantico MCAF /Turner field,38.50170135,-77.30529785
3834,Cannon Air Force Base,34.3828010559,-103.321998596
3835,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505004883,-157.768005371
3836,Offutt Air Force Base,41.118301391602,-95.912498474121
3837,Gulkana Airport,62.1548996,-145.4570007
3838,Watertown International Airport,43.99190139770508,-76.02169799804688
3839,Palm Springs International Airport,33.8297004699707,-116.50700378417969
3840,Rick Husband Amarillo International Airport,35.219398,-101.706001
3841,Fort Dodge Regional Airport,42.55149841,-94.19259644
3842,Barksdale Air Force Base,32.5018005371,-93.6626968384
3843,Topeka Regional Airport - Forbes Field,38.950901031499995,-95.66359710690001
3844,Cotulla-La Salle County Airport,28.45669937,-99.22029877
3845,Wilmington International Airport,34.270599365234375,-77.90260314941406
3846,Baton Rouge Metropolitan Airport,30.533199,-91.149597
3847,Meridian Naval Air Station,32.55210114,-88.55560303
3848,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172
3849,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297
3850,Hobart Regional Airport,34.991317,-99.051313
3851,Lanai Airport,20.785600662231445,-156.9510040283203
3852,Alexandria International Airport,31.32740020751953,-92.54979705810547
3853,Condron Army Air Field,32.34149933,-106.4029999
3854,Cold Bay Airport,55.20610046386719,-162.72500610351562
3855,Tulsa International Airport,36.19839859008789,-95.88809967041016
3856,Sitka Rocky Gutierrez Airport,57.04710006713867,-135.36199951171875
3857,Long Island Mac Arthur Airport,40.79520035,-73.10019684
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802
3859,New Castle Airport,39.67869949,-75.60649872
3860,Unalaska Airport,53.900100708,-166.544006348
3861,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328
3862,Portland International Jetport Airport,43.64619827,-70.30930328
3863,Will Rogers World Airport,35.39310073852539,-97.60070037841797
3864,Albany International Airport,42.74829864501953,-73.80169677734375
3865,Valdez Pioneer Field,61.13389969,-146.2480011
3866,Langley Air Force Base,37.082901001,-76.360496521
3867,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962
3868,Columbus Air Force Base,33.6437988281,-88.44380187990001
3869,Kendall-Tamiami Executive Airport,25.6478996277,-80.432800293
3870,Oceana Naval Air Station,36.820702,-76.033501
3871,Grissom Air Reserve Base,40.648101806599996,-86.1520996094
3872,Casper-Natrona County International Airport,42.908001,-106.463997
3873,Destin-Ft Walton Beach Airport,30.4832,-86.525398
3874,Craig Field,32.343898773193,-86.987800598145
3875,Key West International Airport,24.556100845336914,-81.75959777832031
3876,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594
3877,McCarran International Airport,36.08010101,-115.1520004
3878,Orlando International Airport,28.429399490356445,-81.30899810791016
3879,Florence Regional Airport,34.18539810180664,-79.7238998413086
3880,Great Falls International Airport,47.48199844,-111.3710022
3881,Youngstown Warren Regional Airport,41.26070023,-80.67910004
3882,Ladd AAF Airfield,64.83750153,-147.6139984
3883,Mc Minnville Municipal Airport,45.19440079,-123.1360016
3884,Robins Air Force Base,32.6400985718,-83.5919036865
3885,Suvarnabhumi Airport,13.681099891662598,100.74700164794922
3886,Naha Airport,3.6832098960876465,125.52799987792969
3887,Andi Jemma Airport,-2.55803,120.323997
3888,Soroako Airport,-2.5311999320983887,121.35800170898438
3889,Pongtiku Airport,-3.0447399616241,119.82199859619
3890,Wolter Monginsidi Airport,-4.081610202789307,122.41799926757812
3891,Maimun Saleh Airport,5.87412977219,95.33969879150001
3892,Cibeureum Airport,-7.346600055690001,108.246002197
3893,Iswahyudi Airport,-7.615769863128662,111.43399810791016
3894,Abdul Rachman Saleh Airport,-7.926559925079999,112.714996338
3895,Budiarto Airport,-6.293171,106.57
3896,Husein Sastranegara International Airport,-6.900629997253418,107.57599639892578
3897,Penggung Airport,-6.756140232090001,108.540000916
3898,Adi Sutjipto International Airport,-7.788179874420166,110.43199920654297
3899,Tunggul Wulung Airport,-7.645060062410001,109.033996582
3900,Pondok Cabe Air Base,-6.3369598388671875,106.76499938964844
3901,Achmad Yani Airport,-6.97273,110.375
3903,Hang Nadim International Airport,1.12102997303,104.119003296
3904,Buluh Tumbang (H A S Hanandjoeddin) Airport,-2.74571990967,107.754997253
3905,Pangkal Pinang (Depati Amir) Airport,-2.16219997406,106.138999939
3906,Raja Haji Fisabilillah International Airport,0.922683000565,104.531997681
3907,Dabo Airport,-0.47918900847435,104.5790023803711
3908,Syamsudin Noor Airport,-3.4423599243164062,114.76300048828125
3909,Batu Licin Airport,-3.4124100208300003,115.995002747
3910,Iskandar Airport,-2.70519995689,111.672996521
3911,Tjilik Riwut Airport,-2.22513008118,113.943000793
3913,Maumere(Wai Oti) Airport,-8.64064979553,122.236999512
3914,Ende (H Hasan Aroeboesman) Airport,-8.8492898941,121.661003113
3915,Frans Sales Lega Airport,-8.5970096588135,120.47699737549
3916,El Tari Airport,-10.171600341796875,123.6709976196289
3917,Komodo Airport,-8.48666,119.889
3919,Sultan Aji Muhamad Sulaiman Airport,-1.26827001572,116.893997192
3920,Juwata Airport,3.326667,117.569444
3921,Temindung Airport,-0.484530985355,117.156997681
3922,Tanjung Santan Airport,-0.0929730013013,117.45300293
3923,Selaparang Airport,-8.560709953309999,116.095001221
3924,Muhammad Salahuddin Airport,-8.5396499633789,118.68699645996
3927,Umbu Mehang Kunda Airport,-9.66922,120.302002
3928,Juanda International Airport,-7.3798298835754395,112.78700256347656
3929,Adi Sumarmo Wiryokusumo Airport,-7.516089916229248,110.75700378417969
3930,Incheon International Airport,37.46910095214844,126.45099639892578
3931,Chiang Mai International Airport,18.766799926799997,98.962600708
3932,Chiang Rai International Airport,19.952299118,99.88289642330001
3933,Nakhon Si Thammarat Airport,8.539620399475098,99.9447021484375
3935,Nakhon Ratchasima Airport,14.94950008392334,102.31300354003906
3936,Nakhon Phanom Airport,17.383800506591797,104.64299774169922
3937,Ubon Ratchathani Airport,15.2512998581,104.870002747
3938,Khon Kaen Airport,16.466600418099997,102.783996582
3939,Sukhothai Airport,17.238000869750977,99.81819915771484
3940,Ngurah Rai (Bali) International Airport,-8.7481698989868,115.16699981689
3941,Eleftherios Venizelos International Airport,37.9364013672,23.9444999695
3942,Chubu Centrair International Airport,34.8583984375,136.80499267578125
3943,Kobe Airport,34.6328010559082,135.2239990234375
3944,Pullman Moscow Regional Airport,46.7439,-117.110001
3945,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844
3946,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625
3947,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211
3948,Monterey Peninsula Airport,36.58700180053711,-121.84300231933594
3949,Santa Barbara Municipal Airport,34.42620087,-119.8399963
3950,Daytona Beach International Airport,29.179899,-81.058098
3952,Liepāja International Airport,56.51750183105469,21.096900939941406
3953,Riga International Airport,56.92359924316406,23.971099853515625
3954,Šiauliai International Airport,55.89390182495117,23.395000457763672
3955,Barysiai Airport,56.07059860229492,23.5580997467041
3956,Kaunas International Airport,54.96390151977539,24.084800720214844
3957,S. Darius and S. Girėnas Airfield,54.879799,23.8815
3958,Palanga International Airport,55.973201751708984,21.093900680541992
3959,Vilnius International Airport,54.634102,25.285801
3960,Panevėžys Air Base,55.729400634765625,24.460800170898438
3962,Erebuni Airport,40.122100830099996,44.465000152600005
3963,Stepanavan Airport,41.048500061,44.337200164799995
3964,Zvartnots International Airport,40.1473007202,44.3959007263
3965,Gyumri Shirak Airport,40.7504005432,43.859298706100006
3966,Assab International Airport,13.071800231933594,42.64500045776367
3967,Asmara International Airport,15.291899681091309,38.910701751708984
3968,Massawa International Airport,15.670000076293945,39.37009811401367
3969,Yasser Arafat International Airport,31.24640083313,34.276100158691
3971,Batumi International Airport,41.6102981567,41.5997009277
3972,Kopitnari Airport,42.176700592,42.4826011658
3973,Tbilisi International Airport,41.6692008972,44.95470047
3974,Mukalla International Airport,14.662599563598633,49.375
3975,Ta'izz International Airport,13.6859998703,44.139099121099996
3976,Hodeidah International Airport,14.753000259399414,42.97629928588867
3977,Aden International Airport,12.829500198364258,45.02880096435547
3978,Ataq Airport,14.551300048828125,46.82619857788086
3979,Al Ghaidah International Airport,16.191699981689453,52.17499923706055
3980,Sana'a International Airport,15.476300239562988,44.21969985961914
3982,Beihan Airport,14.781999588012695,45.72010040283203
3984,Socotra International Airport,12.63070011138916,53.905799865722656
3985,Al Badie Airport,18.71929931640625,50.83689880371094
3986,Memmingen Allgau Airport,47.988800048799995,10.2395000458
3987,Nevşehir Kapadokya Airport,38.7719,34.5345
3988,Ministro Pistarini International Airport,-34.8222,-58.5358
3989,Erbil International Airport,36.23759841918945,43.963199615478516
3990,Emerald Airport,-23.5674991608,148.179000854
3991,Athen Helenikon Airport,37.893299,23.726101
3992,Kansai International Airport,34.42729949951172,135.24400329589844
3993,Downtown-Manhattan/Wall St Heliport,40.70119858,-74.00900269
3994,Tagbilaran Airport,9.665442,123.853533
3995,Ilulissat Airport,69.2432022095,-51.0570983887
3996,Qasigiannguit Heliport,68.822815547,-51.1734473705
3997,Aasiaat Airport,68.7218017578,-52.7846984863
3998,Palma De Mallorca Airport,39.551700592,2.73881006241
3999,Darwin International Airport,-12.41469955444336,130.8769989013672
4000,Surat Thani Airport,9.13259983063,99.135597229
4004,Talkeetna Airport,62.320499420166,-150.09399414062
4005,Xewkija Heliport,36.027199,14.2728
4006,Tweed New Haven Airport,41.26369858,-72.88680267
4007,Asheville Regional Airport,35.43619918823242,-82.54180145263672
4008,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219
4009,Joe Foss Field Airport,43.582000732400004,-96.741897583
4010,Ayers Rock Connellan Airport,-25.1861,130.975998
4011,Manchester-Boston Regional Airport,42.932598,-71.435699
4012,Naples Municipal Airport,26.1525993347,-81.7752990723
4013,LTS Pulau Redang Airport,5.765279769897461,103.00700378417969
4014,Louisville International Standiford Field,38.1744,-85.736
4015,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586
4016,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403
4017,Blue Grass Airport,38.0364990234375,-84.60590362548828
4018,Evansville Regional Airport,38.0369987488,-87.5324020386
4019,Albuquerque International Sunport,35.040199,-106.609001
4020,Gallatin Field,45.77750015,-111.1529999
4021,Billings Logan International Airport,45.807701110839844,-108.54299926757812
4022,Bert Mooney Airport,45.95479965209961,-112.49700164794922
4023,Cherry Capital Airport,44.74140167236328,-85.58219909667969
4024,Mundo Maya International Airport,16.913799285899998,-89.86640167239999
4025,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036
4026,Knox County Regional Airport,44.06010056,-69.09919739
4027,Jackson Hole Airport,43.6072998046875,-110.73799896240234
4028,Chicago Rockford International Airport,42.19540023803711,-89.09719848632812
4029,Domodedovo International Airport,55.40879821777344,37.90629959106445
4030,Sanya Phoenix International Airport,18.302900314331055,109.41200256347656
4031,Milford Sound Airport,-44.673301696777344,167.92300415039062
4033,Lijiang Airport,26.6800003052,100.246002197
4034,Greenville Spartanburg International Airport,34.8956985474,-82.2189025879
4037,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118
4038,Gulfport Biloxi International Airport,30.40730094909668,-89.07009887695312
4039,Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539
4040,Toledo Express Airport,41.58679962,-83.80780029
4041,Fort Wayne International Airport,40.97850037,-85.19509888
4042,Decatur Airport,39.834598541259766,-88.8656997680664
4043,The Eastern Iowa Airport,41.884700775146484,-91.71080017089844
4044,La Crosse Municipal Airport,43.879002,-91.256699
4045,Central Wisconsin Airport,44.7775993347,-89.6668014526
4046,General Wayne A. Downing Peoria International Airport,40.664199829100006,-89.6932983398
4047,Appleton International Airport,44.258098602299995,-88.5190963745
4048,Rochester International Airport,43.90829849243164,-92.5
4049,University of Illinois Willard Airport,40.03919983,-88.27809906
4050,Manhattan Regional Airport,39.14099884033203,-96.6707992553711
4051,Kingscote Airport,-35.71390151977539,137.52099609375
4052,Hervey Bay Airport,-25.3188991547,152.880004883
4054,Dali Airport,25.649401,100.319
4056,Mulu Airport,4.048329830169678,114.80500030517578
4057,Sharm El Sheikh International Airport,27.9773006439,34.3950004578
4058,Venango Regional Airport,41.3778991699,-79.8603973389
4059,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249
4060,Seronera Airport,-2.45806,34.822498
4061,El Calafate Airport,-50.2803,-72.053101
4062,Armidale Airport,-30.528099060099997,151.617004395
4063,Grand Junction Regional Airport,39.1223983765,-108.527000427
4064,St George Municipal Airport,37.036389,-113.510306
4065,David Wayne Hooks Memorial Airport,30.0618000031,-95.55280303960001
4066,Port O'Connor Private Heliport,28.429725,-96.444419
4067,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781
4069,L.F. Wade International International Airport,32.36399841308594,-64.67870330810547
4071,Van Nuys Airport,34.209800720215,-118.48999786377
4072,Quad City International Airport,41.44850158691406,-90.50749969482422
4073,Panama City-Bay Co International Airport,30.212099,-85.6828
4074,Honiara International Airport,-9.4280004501343,160.05499267578
4075,Faa'a International Airport,-17.553699,-149.606995
4076,Nauru International Airport,-0.547458,166.919006
4077,Funafuti International Airport,-8.525,179.195999
4078,Tolmachevo Airport,55.012599945068,82.650703430176
4080,Samsø Airport,55.88949966430664,10.613699913024902
4081,Xieng Khouang Airport,19.450001,103.157997
4083,Bismarck Municipal Airport,46.772701263427734,-100.74600219726562
4084,Telluride Regional Airport,37.9538002,-107.9079971
4085,Yinchuan Airport,38.481899,106.009003
4086,Mae Hong Son Airport,19.301300048828125,97.97579956054688
4087,Rapid City Regional Airport,44.0452995300293,-103.05699920654297
4088,Mc Clellan-Palomar Airport,33.12829971,-117.2799988
4089,Bishop International Airport,42.96540069580078,-83.74359893798828
4090,Francisco Bangoy International Airport,7.1255202293396,125.64600372314453
4091,Madeira Airport,32.697899,-16.7745
4092,Maestro Wilson Fonseca Airport,-2.4247219562530518,-54.785831451416016
4093,Sihanoukville International Airport,10.57970047,103.637001038
4094,Ekati Airport,64.6988983154,-110.614997864
4095,Hawke's Bay Airport,-39.465801,176.869995
4096,Levuka Airfield,-17.7110996246,178.759002686
4097,Lhasa Gonggar Airport,29.2978000641,90.91190338130001
4098,Redding Municipal Airport,40.50899887,-122.2929993
4099,Mahlon Sweet Field,44.12459945678711,-123.21199798583984
4100,Idaho Falls Regional Airport,43.514599,-112.070999
4101,Rogue Valley International Medford Airport,42.37419891357422,-122.87300109863281
4102,Kaikoura Airport,-42.42499923706055,173.60499572753906
4103,Roberts Field,44.2541008,-121.1500015
4104,Picton Aerodrome,-41.346099853516,173.95599365234
4105,Hosea Kutako International Airport,-22.4799,17.4709
4106,Victoria Harbour Seaplane Base,48.4249858939,-123.388867378
4107,Coal Harbour Seaplane Base,50.5999984741,-127.583000183
4108,Yaoqiang Airport,36.857200622558594,117.21600341796875
4109,Changzhou Benniu Airport,31.919701,119.778999
4110,Yibin Caiba Airport,28.8005555556,104.545
4111,Roshchino International Airport,57.189601898199996,65.3243026733
4112,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125
4113,Huntsville International Carl T Jones Field,34.637199401855,-86.775100708008
4114,Mid Ohio Valley Regional Airport,39.34510040283203,-81.43920135498047
4115,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719
4116,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401
4117,Barkley Regional Airport,37.06079864501953,-88.7738037109375
4119,Djibouti-Ambouli Airport,11.547300338745117,43.15950012207031
4120,Haikou Meilan International Airport,19.934900283813477,110.45899963378906
4121,Mafia Island Airport,-7.917478,39.668502
4124,Page Municipal Airport,36.92610168,-111.447998
4125,Utila Airport,16.1131,-86.880302
4127,Glacier Park International Airport,48.31050109863281,-114.25599670410156
4128,MBS International Airport,43.532901763916016,-84.07959747314453
4129,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736
4130,Baghdad International Airport,33.262500762900004,44.2346000671
4131,Nan Airport,18.807899475097656,100.78299713134766
4132,Roi Et Airport,16.11680030822754,103.77400207519531
4133,Buri Ram Airport,15.229499816894531,103.25299835205078
4135,Trat Airport,12.274600029,102.319000244
4136,Blythe Airport,33.6192016602,-114.717002869
4137,Al Asad Air Base,33.7855987549,42.4412002563
4138,Al Taqaddum Air Base,33.33810043335,43.597099304199
4139,Joint Base Balad,33.940200805699995,44.361598968500005
4140,Diosdado Macapagal International Airport,15.186,120.559998
4141,Sandakan Airport,5.900899887084961,118.05899810791016
4142,Luang Namtha Airport,20.966999,101.400002
4143,Oudomsay Airport,20.68269920349121,101.99400329589844
4144,Taoxian Airport,41.639801025390625,123.48300170898438
